"행정구역(동읍면)별(1)","행정구역(동읍면)별(2)",행정구역(동읍면)별(3),항목,2024.07,2024.07,2024.07,2024.07,2024.07,2024.07,2024.07,2024.07,2024.07,2024.07,2024.07,2024.07,2024.07,2024.07,2024.07,2024.07,2024.07,2024.07
"행정구역(동읍면)별(1)","행정구역(동읍면)별(2)",행정구역(동읍면)별(3),항목,계,20 - 24세,25 - 29세,30 - 34세,35 - 39세,40 - 44세,45 - 49세,50 - 54세,55 - 59세,60 - 64세,65 - 69세,70 - 74세,75 - 79세,80 - 84세,85 - 89세,90 - 94세,95 - 99세,100+
"서울특별시","서대문구",소계,남자인구수 (명),144503,9238,12746,11978,10149,11236,10168,12340,11329,10618,9022,5818,4579,3488,1743,423,82,12
"서울특별시","서대문구",소계,여자인구수 (명),160553,12022,13895,12247,10465,11447,10505,13242,12026,11764,10289,7297,6410,5332,3007,1013,257,48
"서울특별시","마포구",소계,총인구수 (명),362983,23049,35255,35411,28813,29490,26588,30715,25569,23258,19523,13015,10994,8720,4541,1572,343,52
"서울특별시","마포구",소계,남자인구수 (명),169199,9961,15352,16744,13628,14325,12720,14900,12434,11212,8922,5659,4424,3571,1593,461,88,9
"서울특별시","마포구",소계,여자인구수 (명),193784,13088,19903,18667,15185,15165,13868,15815,13135,12046,10601,7356,6570,5149,2948,1111,255,43
"서울특별시","양천구",소계,총인구수 (명),432975,23082,27915,27746,25119,34872,36306,39758,34750,33611,29402,19792,13915,8821,4444,1630,389,62
"서울특별시","양천구",소계,남자인구수 (명),211102,11730,13891,14011,12251,16599,17402,19712,17136,16212,13697,9439,6394,3725,1501,370,89,12
"서울특별시","양천구",소계,여자인구수 (명),221873,11352,14024,13735,12868,18273,18904,20046,17614,17399,15705,10353,7521,5096,2943,1260,300,50
"서울특별시","강서구",소계,총인구수 (명),558637,28720,48311,53848,42199,44902,39819,43685,39464,41811,38696,26080,18879,12162,6285,2271,578,89
"서울특별시","강서구",소계,남자인구수 (명),267547,13213,21566,26444,21445,22750,19739,21699,18819,19378,17649,11968,8756,5057,2132,577,109,18
"서울특별시","강서구",소계,여자인구수 (명),291090,15507,26745,27404,20754,22152,20080,21986,20645,22433,21047,14112,10123,7105,4153,1694,469,71
"서울특별시","구로구",소계,총인구수 (명),389869,19286,30109,32924,28054,29941,27285,31869,29855,30772,27982,20249,15249,10157,4884,1450,361,53
"서울특별시","구로구",소계,남자인구수 (명),190917,9300,14443,16538,14529,15412,13865,15994,14612,14762,12999,9315,7089,4438,1843,402,75,12
"서울특별시","구로구",소계,여자인구수 (명),198952,9986,15666,16386,13525,14529,13420,15875,15243,16010,14983,10934,8160,5719,3041,1048,286,41
"서울특별시","금천구",소계,총인구수 (명),226526,11223,23160,22785,15512,15102,13806,17925,19051,19980,16751,11163,8455,5834,2736,880,155,35
"서울특별시","금천구",소계,남자인구수 (명),113920,5237,11372,12430,8593,8251,7233,9120,9449,10052,8156,5219,3867,2525,1016,255,28,10
"서울특별시","금천구",소계,여자인구수 (명),112606,5986,11788,10355,6919,6851,6573,8805,9602,9928,8595,5944,4588,3309,1720,625,127,25
"서울특별시","영등포구",소계,총인구수 (명),374961,19016,37320,40885,31311,28781,24488,28389,26756,26436,23048,16003,12536,9082,4842,1520,311,62
"서울특별시","영등포구",소계,남자인구수 (명),183422,8488,16756,20415,16092,14940,12465,14289,13564,13187,11143,7396,5702,3843,1892,467,80,14
"서울특별시","영등포구",소계,여자인구수 (명),191539,10528,20564,20470,15219,13841,12023,14100,13192,13249,11905,8607,6834,5239,2950,1053,231,48
"서울특별시","동작구",소계,총인구수 (명),377945,25474,37546,34318,26323,27783,25555,30149,27358,26855,23929,16994,13958,9717,4920,1642,374,61
"서울특별시","동작구",소계,남자인구수 (명),182646,11866,18421,17508,13417,14020,12642,14792,13185,12654,10940,7539,5964,4314,1818,477,93,16
"서울특별시","동작구",소계,여자인구수 (명),195299,13608,19125,16810,12906,13763,12913,15357,14173,14201,12989,9455,7994,5403,3102,1165,281,45
"서울특별시","관악구",소계,총인구수 (명),480627,35199,70548,56846,33061,31664,28681,34131,31602,31927,28581,21309,17145,12238,5460,1556,340,57
"서울특별시","관악구",소계,남자인구수 (명),242010,15817,35363,31890,18535,17170,15203,17880,15840,15413,13219,9563,7540,5405,2166,456,74,10
"서울특별시","관악구",소계,여자인구수 (명),238617,19382,35185,24956,14526,14494,13478,16251,15762,16514,15362,11746,9605,6833,3294,1100,266,47
"서울특별시","서초구",소계,총인구수 (명),407616,21897,27576,29342,27781,35471,35592,37640,28516,25094,23206,16644,13200,8253,4084,1470,392,67
"서울특별시","서초구",소계,남자인구수 (명),193937,10460,13028,13990,12452,16259,16606,18536,14110,11849,10617,7522,6032,3915,1702,468,105,15
"서울특별시","서초구",소계,여자인구수 (명),213679,11437,14548,15352,15329,19212,18986,19104,14406,13245,12589,9122,7168,4338,2382,1002,287,52
"서울특별시","강남구",소계,총인구수 (명),557151,28865,38751,42780,38276,50168,50909,50132,37472,33268,31075,22895,17639,10563,5130,1918,537,88
"서울특별시","강남구",소계,남자인구수 (명),266448,13997,17829,20568,17476,22375,23882,25118,18688,15894,13983,10261,8269,5016,2125,562,110,20
"서울특별시","강남구",소계,여자인구수 (명),290703,14868,20922,22212,20800,27793,27027,25014,18784,17374,17092,12634,9370,5547,3005,1356,427,68
"서울특별시","송파구",소계,총인구수 (명),652292,32999,49867,55850,49618,56228,48998,53091,47705,47314,42658,28441,19883,12033,5875,2244,575,90
"서울특별시","송파구",소계,남자인구수 (명),312916,16005,22796,26683,23687,27033,23845,25735,22965,22207,19828,13539,9590,5519,2194,562,132,19
"서울특별시","송파구",소계,여자인구수 (명),339376,16994,27071,29167,25931,29195,25153,27356,24740,25107,22830,14902,10293,6514,3681,1682,443,71
"서울특별시","강동구",소계,총인구수 (명),463550,22472,33356,36102,33480,39625,35203,36973,34265,36201,32658,21960,15314,9367,4396,1603,419,80
"서울특별시","강동구",소계,남자인구수 (명),226299,11067,15655,17887,16563,19551,17700,18406,16682,17077,15133,10331,7309,4215,1549,400,71,15
"서울특별시","강동구",소계,여자인구수 (명),237251,11405,17701,18215,16917,20074,17503,18567,17583,19124,17525,11629,8005,5152,2847,1203,348,65
"부산광역시","소계",소계,총인구수 (명),3278280,167637,198787,204755,185111,244795,231657,271916,267973,290867,270909,191037,138450,98224,47792,14851,3394,435
"부산광역시","소계",소계,남자인구수 (명),1596494,85651,102104,106350,94695,123945,116785,134731,129355,137505,126679,87476,61072,39470,15911,3651,560,69
"부산광역시","소계",소계,여자인구수 (명),1681786,81986,96683,98405,90416,120850,114872,137185,138618,153362,144230,103561,77378,58754,31881,11200,2834,366
"부산광역시","중구",소계,총인구수 (명),38090,2140,3062,2582,1659,2074,2167,3055,3193,3680,3968,2960,2243,1689,829,278,75,17
"부산광역시","중구",소계,남자인구수 (명),18484,964,1509,1411,893,1118,1162,1629,1623,1802,1865,1334,937,676,260,76,8,2
"부산광역시","중구",소계,여자인구수 (명),19606,1176,1553,1171,766,956,1005,1426,1570,1878,2103,1626,1306,1013,569,202,67,15
"부산광역시","서구",소계,총인구수 (명),102859,5497,6157,5481,4714,6634,6530,8301,8369,9796,9529,7321,5567,4333,2208,664,177,21
"부산광역시","서구",소계,남자인구수 (명),49438,2635,2992,2816,2407,3386,3328,4269,4232,4764,4375,3308,2370,1667,731,166,23,7
"부산광역시","서구",소계,여자인구수 (명),53421,2862,3165,2665,2307,3248,3202,4032,4137,5032,5154,4013,3197,2666,1477,498,154,14
"부산광역시","동구",소계,총인구수 (명),86719,3566,5473,6120,4766,5695,5424,6988,7020,7919,8028,6145,4842,3789,1883,586,130,16
"부산광역시","동구",소계,남자인구수 (명),42126,1711,2612,3188,2531,3092,2925,3687,3604,3796,3771,2762,2021,1433,596,141,24,4
"부산광역시","동구",소계,여자인구수 (명),44593,1855,2861,2932,2235,2603,2499,3301,3416,4123,4257,3383,2821,2356,1287,445,106,12
"부산광역시","영도구",소계,총인구수 (명),105136,4531,4849,4895,4468,6479,6665,8616,8985,10681,11094,8401,6636,5013,2295,662,164,16
"부산광역시","영도구",소계,남자인구수 (명),51604,2522,2625,2661,2375,3403,3486,4502,4575,5216,5270,3810,2809,1899,777,174,20,2
"부산광역시","영도구",소계,여자인구수 (명),53532,2009,2224,2234,2093,3076,3179,4114,4410,5465,5824,4591,3827,3114,1518,488,144,14
"부산광역시","부산진구",소계,총인구수 (명),361820,20927,28159,28538,22892,25682,23626,28594,27898,30735,28636,20106,14727,10938,5289,1580,331,35
"부산광역시","부산진구",소계,남자인구수 (명),173478,9900,13319,14378,11782,13121,11921,14170,13364,14394,13298,9152,6331,4345,1723,436,49,4
"부산광역시","부산진구",소계,여자인구수 (명),188342,11027,14840,14160,11110,12561,11705,14424,14534,16341,15338,10954,8396,6593,3566,1144,282,31
"부산광역시","동래구",소계,총인구수 (명),269048,12767,14589,15685,15739,21845,20666,22781,21066,21925,20935,15122,10727,7450,3470,1112,233,23
"부산광역시","동래구",소계,남자인구수 (명),129779,6575,7406,7914,7877,10696,10005,11222,9989,10028,9520,6810,4909,3121,1238,270,42,2
"부산광역시","동래구",소계,여자인구수 (명),139269,6192,7183,7771,7862,11149,10661,11559,11077,11897,11415,8312,5818,4329,2232,842,191,21
"부산광역시","남구",소계,총인구수 (명),255774,16698,15391,14217,12967,18446,18727,22060,19874,20868,20338,15120,11451,8309,3892,1111,258,26
"부산광역시","남구",소계,남자인구수 (명),124532,8458,8397,7404,6619,9254,9333,10944,9721,9740,9223,6750,5016,3438,1385,294,38,7
"부산광역시","남구",소계,여자인구수 (명),131242,8240,6994,6813,6348,9192,9394,11116,10153,11128,11115,8370,6435,4871,2507,817,220,19
"부산광역시","북구",소계,총인구수 (명),270327,12767,15899,17215,14964,18219,17804,22526,25665,28088,23742,15275,10214,7144,3441,1088,251,36
"부산광역시","북구",소계,남자인구수 (명),132737,6824,8423,9154,7800,9362,8954,10632,11906,13546,11549,7289,4572,2819,1062,230,45,3
"부산광역시","북구",소계,여자인구수 (명),137590,5943,7476,8061,7164,8857,8850,11894,13759,14542,12193,7986,5642,4325,2379,858,206,33
"부산광역시","해운대구",소계,총인구수 (명),377122,18340,20532,20889,20328,28778,29197,34798,32316,32910,29430,19959,14481,10377,5349,1731,405,53
"부산광역시","해운대구",소계,남자인구수 (명),180660,9691,10529,10587,9941,13733,14083,16420,15226,15432,13774,9089,6346,4016,1771,449,75,11
"부산광역시","해운대구",소계,여자인구수 (명),196462,8649,10003,10302,10387,15045,15114,18378,17090,17478,15656,10870,8135,6361,3578,1282,330,42
"부산광역시","사하구",소계,총인구수 (명),293776,15336,16977,16710,15064,20937,20336,25110,25802,28631,26356,18124,12646,8355,4004,1236,298,42
"부산광역시","사하구",소계,남자인구수 (명),145789,8285,9204,8957,8017,10898,10413,12579,12571,13706,12555,8559,5665,3369,1265,279,46,5
"부산광역시","사하구",소계,여자인구수 (명),147987,7051,7773,7753,7047,10039,9923,12531,13231,14925,13801,9565,6981,4986,2739,957,252,37
"부산광역시","금정구",소계,총인구수 (명),212340,13926,13477,11561,9816,13515,13738,17190,18273,20609,18954,13802,10109,7313,3606,1153,269,37
"부산광역시","금정구",소계,남자인구수 (명),103442,7172,7622,6390,5085,6802,6867,8390,8661,9585,8825,6235,4474,3049,1222,298,43,7
"부산광역시","금정구",소계,여자인구수 (명),108898,6754,5855,5171,4731,6713,6871,8800,9612,11024,10129,7567,5635,4264,2384,855,226,30
"부산광역시","강서구",소계,총인구수 (명),142605,4429,6544,9945,12590,17309,11919,9430,8186,9226,8536,5340,3200,2174,1114,401,94,6
"부산광역시","강서구",소계,남자인구수 (명),73943,2384,3596,5193,6323,9216,6693,5258,4222,4571,4295,2737,1590,890,335,79,22,2
"부산광역시","강서구",소계,여자인구수 (명),68662,2045,2948,4752,6267,8093,5226,4172,3964,4655,4241,2603,1610,1284,779,322,72,4
"부산광역시","연제구",소계,총인구수 (명),212192,10074,12857,14470,13215,16582,15147,17569,16762,17527,16657,12098,8758,6284,2943,874,184,22
"부산광역시","연제구",소계,남자인구수 (명),101235,5097,6217,7115,6748,8226,7377,8509,7879,8007,7575,5423,3845,2620,1094,199,38,2
"부산광역시","연제구",소계,여자인구수 (명),110957,4977,6640,7355,6467,8356,7770,9060,8883,9520,9082,6675,4913,3664,1849,675,146,20
"부산광역시","수영구",소계,총인구수 (명),172945,8469,13131,13082,10267,12400,11435,13715,12945,14165,14507,10811,8388,5690,2834,914,227,30
"부산광역시","수영구",소계,남자인구수 (명),81057,3982,6206,6552,5132,6151,5590,6535,6018,6167,6349,4738,3683,2396,1048,235,48,7
"부산광역시","수영구",소계,여자인구수 (명),91888,4487,6925,6530,5135,6249,5845,7180,6927,7998,8158,6073,4705,3294,1786,679,179,23
"부산광역시","사상구",소계,총인구수 (명),200627,10691,13306,13292,10463,13085,12640,16186,19387,21865,18651,12114,8160,5094,2412,676,136,21
"부산광역시","사상구",소계,남자인구수 (명),100513,5459,7005,7314,5686,6908,6651,8159,9553,10846,9154,5691,3679,2026,709,139,18,1
"부산광역시","사상구",소계,여자인구수 (명),100114,5232,6301,5978,4777,6177,5989,8027,9834,11019,9497,6423,4481,3068,1703,537,118,20
"부산광역시","기장군",소계,총인구수 (명),176900,7479,8384,10073,11199,17115,15636,14997,12232,12242,11548,8339,6301,4272,2223,785,162,34
"부산광역시","기장군",소계,남자인구수 (명),87677,3992,4442,5316,5479,8579,7997,7826,6211,5905,5281,3789,2825,1706,695,186,21,3
"부산광역시","기장군",소계,여자인구수 (명),89223,3487,3942,4757,5720,8536,7639,7171,6021,6337,6267,4550,3476,2566,1528,599,141,31
"대구광역시","소계",소계,총인구수 (명),2366660,128626,144737,147991,133484,173896,175112,211427,208234,204488,166968,117002,83519,65408,34325,11137,2141,256
"대구광역시","소계",소계,남자인구수 (명),1161549,67722,76053,79374,70863,86386,86723,103282,101445,98476,79106,52856,35812,25100,11195,2761,369,36
"대구광역시","소계",소계,여자인구수 (명),1205111,60904,68684,68617,62621,87510,88389,108145,106789,106012,87862,64146,47707,40308,23130,8376,1772,220
"대구광역시","중구",소계,총인구수 (명),93338,5483,7664,8469,7240,7480,6154,7171,6185,5965,5305,4046,3406,2728,1450,466,107,19
"대구광역시","중구",소계,남자인구수 (명),44677,2498,3603,4215,3844,3920,3022,3492,3023,2806,2435,1708,1365,1098,476,126,28,4
"대구광역시","중구",소계,여자인구수 (명),48661,2985,4061,4254,3396,3560,3132,3679,3162,3159,2870,2338,2041,1630,974,340,79,15
"대구광역시","동구",소계,총인구수 (명),343392,16090,20403,23545,20758,25290,23838,28425,28785,29797,26479,19492,14236,11157,5616,1745,338,39
"대구광역시","동구",소계,남자인구수 (명),168181,8468,10536,12630,11124,13067,12186,14080,13919,13982,12205,8705,6124,4335,1837,445,62,6
